Dataset including locations of surface slope breaks displaced upstream from flexural grounding line
Column 1: x-position (meters) on South Polar stereographic projection
Column 2: y-position (meters) on South Polar stereographic projection
Column 3: Displacement (meters) of surface slope break (Ib) from flexural grounding line (F)

x(m),y(m),displacement(m)
2095288.35187587,802131.762876918,105.695354042079
2126464.86995463,631746.856458276,1778.60895780041
2083282.40393286,653571.412213945,1609.42459575726
1892657.9758743,651713.034374548,4177.14343251438
1901031.28127458,759829.758358856,2061.92906863067
1885373.75143007,654446.590467212,5362.3340245264
2095434.13367243,802177.337229974,189.382792016834
2140674.30704296,626655.178968131,3518.46483522072
2009491.85025593,782292.001660662,342.602087750889
2025239.20748106,824508.781644188,1195.70277887769
1870144.45295674,656250.9139713,397.801550807909
2017916.08534651,661146.433034468,69.6805086459436
2028324.9183798,649959.41761456,6191.15822778296
1926471.0351422,751881.154932192,1984.97486105032
2041845.19221209,802306.760001856,321.244587954605
1937133.77763544,746973.347276955,1865.75733933582
2119661.0458419,815235.854186063,3888.58714494381
1879338.02176592,661323.170054793,3788.51898958932
1846051.46887525,670333.066354361,42.1633487593843
2178572.79445772,803200.992631164,4397.96195451595
2114518.7968175,637358.447797309,2725.49898874314
2099781.6563815,813632.363717097,8.18645853358973
2094899.01801155,794987.083817171,1493.606004186
2168099.86865142,801579.436257907,893.588716067963
2182710.36261234,816518.791037584,512.324156180438
1954117.87602026,657988.250775068,100.364570895797
2012430.82153763,658387.550561953,1301.82399107347
1987433.63409637,658659.574220289,747.672919046243
2118522.72299853,811360.416537173,2290.11094958941
2174876.11197087,800194.079927614,5986.8208743135
1856949.0390943,686094.470495878,2494.16553951153
1978055.32348636,662903.097410699,2814.587925953
1926475.41635243,751831.578524178,2170.00883249822
2118305.67349842,814459.540956445,6320.21144051408
1970408.23310001,768155.216505978,2719.50312903583
2040871.77501687,662114.938492173,456.334412465337
2095359.55340791,805995.382793186,3709.92423233071
2118577.35312221,635363.555700172,161.828096216029
2020827.55027733,641309.427655574,1963.97606965118
2124471.87825168,795331.129107149,796.027853298924
1965895.77947059,769472.10273636,0
1984971.07477754,787053.776380741,3900.76218362675
1929147.01247562,659712.540284637,309.567741005629
2168966.48410908,552764.183319384,527.630757255046
2093477.52893931,793575.268325771,2201.20534093819
2120105.15896118,811441.307537957,403.080605087648
1860497.02804176,681813.71961679,627.235733467544
1903687.95127526,756988.525374042,1942.74825094144
1879405.91659302,661531.039131592,3545.04032669388
2100065.61434917,813651.418890514,1177.82271167671
2095236.14693158,798550.144157944,2165.99837179714
1909588.40568533,753080.088634944,4514.26959000251
2112493.45698382,816817.088921493,42.0205931137625
2159232.87784816,807068.755716572,2598.44560587785
2030613.00043989,653770.610199523,4061.08952308535
1923134.24400461,661422.285931916,1745.9048924409
1816954.11626465,674841.053105398,1917.63985082781
2085688.5388871,654103.377429577,2536.21936121782
1861063.95669831,682058.224403167,635.678385816748
2095297.83143615,802241.535406012,39.6471692759309
2126556.51650084,631686.924200965,1532.79968585167
2118507.85429434,635433.669381103,153.454253098337
2095165.55330363,802013.496988593,104.259897137336
1885327.62003073,654317.260892187,3479.28211390633
2208652.2908547,814821.446380394,718.972535188993
1922220.29292077,655305.89764539,1663.1197263514
1804659.47275806,705430.578067117,2943.50140952589
2009604.96825711,782459.777986184,1779.24617973514
1923086.83524154,664841.310550752,1833.63977854193
1849216.8813498,679678.681759339,3046.58054442296
2028283.33554585,649857.537806398,6355.95611208173
1926602.10131463,751848.707709637,2114.03039521334
2118526.60335149,806844.384860713,15.5529146515873
1904485.86644741,754579.617758503,14.3023009377816
2173747.37046909,810647.615658456,3595.12729575629
2094565.90756713,794255.04049343,1127.39274706166
1880640.46100912,661837.475520033,9057.79579556751
2122642.7059654,633705.042563366,2537.35893089775
2173758.24706725,810602.275898486,4574.11032149007
1879241.92425408,661380.67675856,3836.35916154245
1924175.18460133,753489.712329755,4038.43941890867
2094721.12890002,795040.860071145,1209.29637789798
2000192.57967087,659352.61551596,138.42995317478
1998554.02157549,657374.726542507,1630.93856680444
2034346.30405765,640231.038378128,142.585763500562
1850543.5657526,660468.216017994,6882.64179105268
1954177.21542803,657912.028827852,0.214268269558914
2009680.02935678,782447.189612482,4260.82315190549
1952741.76321976,657947.391899534,487.830316674085
2170438.15924856,817005.949605345,994.922294786167
2072162.60389565,789921.252540695,5.7754951667683
2094686.69042371,790508.806728976,3637.06425739041
2094195.71327387,798342.845882866,761.341601464226
2040262.44939764,661904.149761623,534.476584856509
2019292.93961215,661685.030091261,1936.83657043358
2094362.52272753,805569.842540598,137.029130713135
2082732.29130316,791837.308902373,229.953799711898
2119035.80636812,811535.649188475,1087.0624025779
2104842.20416901,811464.515304767,3352.30842858732
1981700.91680025,661032.260880455,27.0074307369316
2048497.21419271,643823.156947392,7115.33321567307
1903602.8743277,756919.856219892,2292.28280228339
2009528.38679981,827622.292535757,8.06151321180582
1797668.87593632,693852.016569204,4483.80481542397
2095445.24984854,802132.246067774,205.154646794618
2044517.79116256,789552.573306987,3060.46268391057
1879560.65139263,658176.223557952,2679.35944264713
1929611.10686967,749657.198925941,1506.70621990832
2018524.10502424,643417.824397294,349.17406087974
1863187.61363591,755938.920561157,832.782271614702
2010889.06513247,659697.149013734,1797.69110168038
1923203.95539547,752901.66033757,1157.87218479274
1794179.27815414,699630.824513427,9000.80054462625
2116974.21741263,805969.909040707,119.509388454605
1960523.77087635,661061.237917359,5192.5599241908
2146359.17671977,803975.265538063,4674.6171565011
2047619.31176447,825577.793303779,2814.64768456008
2071963.80224861,799719.599331118,2469.70734769739
1834714.2191628,678149.481236015,454.947570236409
2083461.45988018,792169.711337309,143.853396883698
2177241.6963933,806370.824783507,442.014893305612
1873524.0666228,663733.096551361,2785.02426478532
1971194.3076743,768637.236889045,1221.62930789817
1920898.40857051,651663.348143106,780.818056562273
1847556.44756406,669538.426007517,4647.26649487194
1904590.37687064,754653.435444956,692.523724700629
2148277.09920501,808195.753985493,1389.37633791372
2054519.47364306,821944.667091696,2909.07769462631
2027705.07843256,653271.897305647,4874.92904271774
1880591.97202125,661875.178649922,4943.7065591239
1981954.58965463,661102.290665893,31.1125419179049
2051754.76092857,824016.666797234,0
1921002.30453204,655110.508991581,2932.18299551853
2019266.6884454,643711.877461745,1473.21402845719
1859502.65729958,685030.028057449,41.4206081160988
1999517.28310433,791711.270437647,2496.07971216043
2179441.94075829,801266.469122557,3208.03058656961
2017303.3077741,779419.574169938,5170.59651420473
2079292.61248847,797540.396593446,5742.75933629128
1889613.42680296,759184.022313573,2915.72214539423
2012375.03080003,658412.297393904,111.442940846782
2175132.49904445,814765.915798053,81.2297489159462
2147257.20429821,797335.659726568,980.537526053437
1888864.14752525,737941.730860878,0.810936174469094
1832799.66915062,751501.091508218,1204.78786255288
2117483.50337766,800640.090951619,8830.98767835676
1882855.32674773,666983.446680894,80.7989035521953
1904442.60278006,1636421.15164387,195.562317326576
1900207.71787727,1633789.14219603,15.7570774526003
1827389.10335936,1624268.49524049,7.30471725474088
1915824.61235673,1615664.58857165,21.1074746831387
1816077.95738278,1655039.44509662,1.33181977732366
1913518.07736181,1615558.83475557,110.624432556869
2140413.66515363,1439416.64883969,367.051629325308
1903689.87133616,1640623.39069693,6398.65699789217
2083217.31190308,1406355.9517365,12.1265087238675
2131123.70874708,1299239.71050737,159.80484274255
1829818.66909351,1680492.90121591,5096.59113612849
2140474.79677491,1439531.82176066,327.492852164158
2131049.20362607,1299257.05491296,241.110242976638
1845955.70547253,1610675.86254483,236.060950466347
1846028.39669042,1619749.95747954,3037.87733184358
2140444.81867688,1439380.09700224,416.752172003282
2132713.99322321,1296096.24727428,2183.70056415238
1904303.48144796,1636441.4070809,89.2277481854035
1913572.54333964,1615535.89112979,30.1421202875514
1810937.3701724,1680582.73935513,199.566782657761
2135528.38916022,1326995.79504517,5578.73162773616
1840964.26398142,1612129.46968412,38.0273912539536
1892337.2157834,1650058.56674223,5436.62391531237
2083275.68853372,1406334.39402971,548.155172643029
1904428.43923398,1636543.83026579,79.7350192487063
1827179.49944529,1624237.94501372,23.5915206018267
1708900.41774859,1727562.63827279,4.01033451386706
2130584.58165797,1361511.13196349,820.178246240055
2093444.67326008,1402674.80233877,7742.33750252271
2083334.06512646,1406312.83665252,484.423022061924
2131231.0464567,1299392.21672783,334.707758648813
2119026.49630314,1410706.17205963,1375.46294838297
1894693.42741086,1649015.82320536,6076.79987442637
1904260.47832817,1636469.0963589,39.8592914449193
2132641.63961699,1324697.50459275,143.40234605658
2549998.13903167,159026.384656341,2231.43056558183
2554938.32147647,207322.662164996,203.145450663502
2516286.33842509,189353.958523905,126.632196250942
2523217.94260489,189065.943723366,4150.12162400734
2517834.60947078,189243.356383095,76.198502333487
2547550.93145886,161554.215804131,2725.24260293091
2503508.71946123,208986.79089997,2241.1446160084
2527616.67250358,151615.37249455,3710.5620401027
2527214.23483429,154668.929930936,4648.4122824561
2430024.92903891,346713.718664052,1713.25248320946
2550139.65215297,158014.838127552,50.3633501209232
2523518.27205266,189004.120378136,15.1944047557578
2557603.48016783,98541.704933922,5466.73011558726
2564314.82822391,210422.055430953,6.27062873791628
2527269.10606151,155007.988511022,4976.41190774351
2532099.7607556,158930.612648127,95.008808373806
2547553.35085439,161601.813915832,2524.24444014183
2511226.02438431,182667.240373323,1077.34732573898
2430163.51630847,346810.864991297,4930.02882257719
2550305.66314112,158099.092076715,849.263454767739
2549731.48088394,159027.047494,627.017656076032
2562604.35970035,213146.616944751,0.228987253723476
2550424.27704182,158046.749220961,2540.96165878376
2552365.71790706,152483.078651,2117.78022271068
2552713.7371695,211210.216560043,243.156872249036
2564216.89820486,210519.015109664,406.464787390561
2533274.82168113,165780.329942524,41.8616709474364
2532225.45393222,159019.218734769,2.65980767495936
2553357.6073292,59584.629477506,453.18239289195
2538749.52277472,126951.402971451,2130.55451331168
2554254.7266877,199810.910733427,234.901053202349
2509065.61210595,242819.636431492,546.973621398249
2555443.78177303,207402.759860427,598.70441542453
2535570.52619681,158847.391279899,0.385668088350435
2521968.38204925,170331.47307701,770.253925721835
2552754.74811101,211172.04126232,160.936056206609
2523496.1043514,188956.054457533,64.8249669433348
2554335.76563638,153080.469170315,504.218736755146
2535648.80920322,158797.243929811,29.0411269185183
2536768.31808378,204601.35386532,907.182726416857
2547717.07293558,161641.390622382,2233.02714235244
2504116.2641962,209061.942297954,2538.95907447437
2534918.04154614,200024.258261016,2502.69453610608
2433573.55198742,335733.304517992,371.96253171525
2530950.21219503,167202.277944865,0.522917786462996
2568009.38858197,209444.992291114,83.6703962437519
957994.797635738,1868819.89319431,3715.28168825974
953989.072856423,1867490.24213397,1890.63463013765
958053.168642937,1868841.20674247,3585.47410249721
-389776.840885255,1987814.77188,381.626310664231
-275685.141919968,2020839.38296745,1147.85809689413
-380707.053783384,1982191.42565134,5964.36203107155
-288487.2462655,2080836.22369888,47.906289774158
-389559.484519245,1987457.6441941,286.76480360041
961371.238005206,1867983.80615877,526.697869673334
-389720.233807598,1987791.79411762,271.997397671974
958111.509994656,1868862.52832757,3458.81155831826
-124600.553634524,2062751.44511318,1317.62265357801
1282301.39984726,1906982.00751052,4989.99748915382
-283297.016270646,2061570.98315402,479.421881068523
389008.834337242,2093846.9517996,483.429216266016
-381587.408117656,1963608.75214724,42.5428108149332
-381599.187120621,1963479.15863835,1073.72937493825
-384600.915237504,1982943.78499027,3180.94796837207
-384508.106374083,1982953.8672317,2495.54257231637
-384551.362681703,1982939.40116221,2849.35687598479
51153.7635741639,2069287.3599027,246.890673512461
116053.704074799,2148416.3045189,529.259272879516
-344597.801042324,2044526.53675872,1948.72580557622
-273417.153612548,1990339.00833627,52.648023398799
-150495.205059071,2038214.80763363,8556.90691753173
44007.4734570368,2066415.80300524,2870.65621407365
-401033.850372428,1997663.360806,5503.85733816907
-276787.222025423,1990093.40222017,1337.00334774908
43914.5199445086,2066430.01723151,2892.97406217938
-288895.848177674,2095178.9828212,1116.57420839002
-288939.839689747,2095166.99961142,1023.19455069257
-288983.83119359,2095155.01655509,926.68597374106
316043.647990597,2117377.40606094,3911.3353276011
-391586.35570069,1958376.04923263,2393.64331654022
391286.097914269,2089785.19636337,396.751385341059
47656.9289711688,2068051.54597071,3913.97454827879
47571.5792369711,2068104.86624395,2105.21191513269
-400978.549031917,1997527.52360689,5560.82034544584
-276738.452606805,1990086.20087629,1358.97205492326
-398424.586051353,1958553.79136166,6454.51703438023
-393934.903077071,1992913.22456785,1209.3779585855
-275738.490451688,1991029.19767897,2842.34271311086
391315.4219329,2089726.05563906,404.067571100551
116502.336320878,2093598.26453312,328.52276624813
-283331.672715414,2061520.31415986,622.825833102672
-391633.352717246,1958372.88956874,1981.81307675978
316009.785814059,2117407.71561231,3115.61709140257
-84117.447279343,2102529.98602415,169.964260770694
389076.606279584,2093751.01085455,488.293172846953
-193254.707669817,2035811.19328217,1996.24161367494
116545.550473944,2093641.26588805,340.945099963577
-283080.231983975,2060949.11421272,119.108850010886
-279142.916491786,1991042.22414243,3531.63373183409
-397790.188382839,1872320.43171833,1243.29206767461
132593.349462682,2096588.24696081,1362.15292169303
-193210.524713265,2035710.20928029,2238.42548723886
-232229.268697794,2102552.37808876,2027.42857049031
-273377.710297879,1990370.45355659,6.72453287634175
-200057.687793856,2033513.00482109,701.996711062709
-398388.422859247,1958715.52119927,7758.22037106793
-257511.467107404,2085308.40960992,1470.1946376802
132553.017388641,2096545.64106601,1689.21395714207
-393988.692191677,1993009.27392619,1206.09918745556
1374310.46806637,1747520.71083094,3.94757296240351
-153835.34828873,2039572.0767824,1002.17263468238
-398343.065544279,1958738.48664345,8055.24635400895
-393885.123852216,1992876.68151504,1170.50015588874
-84095.6159960064,2102675.03257207,250.492399693319
391257.646422391,2089847.6834104,394.197817157667
1174682.48657596,1846506.89204455,4.27758603081801
-386331.44892519,1881005.14037885,608.64197314275
-379952.229355641,2009685.18069558,1789.47446811757
973220.34208249,1920961.29522495,135.613096684483
1282226.72700793,1901665.25869067,7272.23947052194
475314.16770297,2107785.90578463,1497.35376634483
123199.834779136,2095670.17542108,1042.10455288416
123057.179444762,2096378.96859642,3905.25553036908
315922.899616174,2117287.22684453,2286.74762244329
-77468.0303869865,2104149.08880053,7941.6233723394
114245.648273625,2125896.28111397,2627.36764689076
611610.961944305,2049211.92841739,688.850618465227
-400626.662123805,1958919.53241883,8711.21996053134
-196624.157629439,2034213.50455895,1233.30887926972
971567.137371084,1868426.71410672,814.641373226032
394179.076179974,2087780.93844955,439.016188283231
-86704.9935460981,2102070.9280714,283.752327552003
396352.094997913,2085521.47934526,2828.41417549455
-88556.8180713505,2072557.29313488,1.36654413739127
117415.180228673,2128821.41090078,914.97504041272
-281991.717879415,2008861.50677299,95.3987824821299
